RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,TRIAL_SACCADE_TOTAL
01_m_26,4,20,1.34,167.23,67.64,349
01_m_26,4,16,1.15,172.4,69.77,349
01_m_26,4,20,0.92,83.55,47.09,349
01_m_26,4,188,0.41,130.63,207.55,349
01_m_26,4,216,1.41,-102.6,223.22,349
01_m_26,4,24,0.23,-175.32,58.23,349
01_m_26,4,40,3.91,-97.94,106.73,349
01_m_26,4,20,1.11,-43.1,56.08,349
01_m_26,4,208,0.94,109.79,218.86,349
01_m_26,4,8,0.3,-13.47,45.9,349
01_m_26,4,48,5.87,98.84,125.1,349
01_m_26,4,20,1.19,-96.23,60.6,349
01_m_26,4,24,1.72,-70.01,73.67,349
01_m_26,4,20,1.14,-55.05,65.84,349
01_m_26,4,16,0.84,-75.85,62.93,349
01_m_26,4,144,8.64,89.78,277.32,349
01_m_26,4,20,1.54,-109.28,75.84,349
01_m_26,4,204,1.43,11.4,173.3,349
01_m_26,4,36,5.86,-16.54,163.51,349
01_m_26,4,24,1.43,-108.81,65.14,349
01_m_26,4,12,0.65,-45.81,63.84,349
01_m_26,4,16,1.02,43.43,62.14,349
01_m_26,4,12,0.52,-168.65,42.14,349
01_m_26,4,24,1.93,-49.16,81.82,349
01_m_26,4,20,1.11,-44.36,57.94,349
01_m_26,4,12,0.59,-16.65,48.58,349
01_m_26,4,36,4.43,141.51,124.03,349
01_m_26,4,24,1.62,-109.96,78.07,349
01_m_26,4,8,0.19,26.77,37.46,349
01_m_26,4,28,1.92,-62.75,73.43,349
01_m_26,4,20,1.5,162.89,76.75,349
01_m_26,4,184,0.38,168.05,20.89,349
01_m_26,4,40,4.25,86.69,113.44,349
01_m_26,4,16,0.76,116.72,47.32,349
01_m_26,4,24,1.05,140.94,47.31,349
01_m_26,4,20,1.29,138.2,65.16,349
01_m_26,4,32,2.94,5.42,92.36,349
01_m_26,4,12,0.47,173.77,40,349
01_m_26,4,36,4.08,-2.91,113.25,349
01_m_26,4,16,0.99,177.4,61.84,349
01_m_26,4,28,2.25,-31.8,81.55,349
01_m_26,4,20,1.31,-176.09,66.93,349
01_m_26,4,32,3.08,-84.02,103.12,349
01_m_26,4,168,1.38,-122.56,82.53,349
01_m_26,4,44,6.01,-87.12,136.97,349
01_m_26,4,28,2.48,72.52,90.17,349
01_m_26,4,28,2.43,-67.75,90.97,349
01_m_26,4,16,0.81,-23.32,46.74,349
01_m_26,4,204,14.04,137.86,297.07,349
01_m_26,4,40,5.53,15.68,139.42,349
01_m_26,4,172,4.98,-73.86,185.46,349
01_m_26,4,24,1.85,-49.33,78.39,349
01_m_26,4,40,3.99,-116.32,103.15,349
01_m_26,4,28,3.15,162.94,112.61,349
01_m_26,4,24,2.33,-28.36,97.83,349
01_m_26,4,24,1.54,-66.84,67.97,349
01_m_26,4,16,1.09,-13.01,65.33,349
01_m_26,4,92,16.32,128.97,224.61,349
01_m_26,4,28,2.22,34.63,79.61,349
01_m_26,4,52,9.05,-133.31,181.57,349
01_m_26,4,56,15.37,-18.3,280.8,349
01_m_26,4,164,12.67,108.86,224.23,349
01_m_26,4,40,4.62,-37.94,117.91,349
01_m_26,4,28,2.68,157.43,97.55,349
01_m_26,4,212,1.08,-81.48,68.14,349
01_m_26,4,16,0.96,-10.64,62.02,349
01_m_26,4,16,0.84,-25.97,53.08,349
01_m_26,4,60,13.08,122.26,233.26,349
01_m_26,4,24,2.25,168.23,94.93,349
01_m_26,4,228,0.61,97.29,229.89,349
01_m_26,4,180,0.35,-43.83,344.49,349
01_m_26,4,16,0.99,-100.05,55.82,349
01_m_26,4,20,1.91,-9.65,98.25,349
01_m_26,4,236,0.46,-172.5,220.97,349
01_m_26,4,56,8.95,-74.25,167.21,349
01_m_26,4,44,5.61,89.84,130.32,349
01_m_26,4,84,10.56,-79.73,139,349
01_m_26,4,36,3.73,-64.19,111.44,349
01_m_26,4,12,0.44,-49.24,39.91,349
01_m_26,4,32,3.88,107.39,123.34,349
01_m_26,4,24,2.09,-32.06,90.48,349
01_m_26,4,16,0.91,163.13,47.7,349
01_m_26,4,16,0.91,-37.64,63.21,349
01_m_26,4,12,0.39,-50.7,35.75,349
01_m_26,4,68,17.65,140.88,291.9,349
01_m_26,4,164,16.12,-42.06,79.45,349
01_m_26,4,24,1.55,-16.54,68.13,349
01_m_26,4,80,14.18,151.01,187.88,349
01_m_26,4,36,4.29,-3.27,121,349
01_m_26,4,16,0.95,-44.94,64.51,349
01_m_26,4,28,1.92,-31.84,72.33,349
01_m_26,4,28,2.63,-43.02,96.48,349
01_m_26,4,24,1.51,-43.36,67.52,349
01_m_26,4,228,1.11,102.39,132.37,349
01_m_26,4,20,1.45,-62.34,75.31,349
01_m_26,4,20,1.48,-176.71,72.18,349
01_m_26,4,24,1.9,-5.95,81.96,349
01_m_26,4,24,2.07,176.56,85.75,349
01_m_26,4,16,1.05,-8.02,63.87,349
01_m_26,4,204,16.26,137.39,179.72,349
01_m_26,4,72,17.4,-44.36,255.59,349
01_m_26,4,16,1.29,164.25,79.86,349
01_m_26,4,28,3.09,-177.56,114.77,349
01_m_26,4,204,1.48,-118.33,82.79,349
01_m_26,4,12,0.56,81.06,43.59,349
01_m_26,4,12,0.38,-15.53,33.12,349
01_m_26,4,20,1.46,-174.56,69.76,349
01_m_26,4,20,1.25,-3.66,62.93,349
01_m_26,4,16,0.8,-171.84,47.28,349
01_m_26,4,240,0.39,-175.24,57.54,349
01_m_26,4,2168,0.59,131.11,39.23,349
01_m_26,4,24,0.51,-61.35,22.65,349
01_m_26,4,68,10.85,105.69,195.87,349
01_m_26,4,44,6.37,157.67,145.26,349
01_m_26,4,16,0.59,138.27,43,349
01_m_26,4,208,16.31,-36.08,186.31,349
01_m_26,4,28,2.56,-30.44,92.1,349
01_m_26,4,56,15.52,144.75,289.37,349
01_m_26,4,32,3.87,142.89,119.64,349
01_m_26,4,24,2.18,132.89,91.82,349
01_m_26,4,32,2.04,100.24,68.29,349
01_m_26,4,56,7.84,-77.38,141.05,349
01_m_26,4,24,1.26,-140.32,55.95,349
01_m_26,4,8,0.42,117.2,55.65,349
01_m_26,4,12,0.6,-46.81,46.57,349
01_m_26,4,12,0.47,-85.54,49.72,349
01_m_26,4,476,2.92,-16.4,49.82,349
01_m_26,4,60,15.91,-21.91,271.88,349
01_m_26,4,16,0.86,-162.76,48.37,349
01_m_26,4,64,14.31,154.03,262.26,349
01_m_26,4,56,12.44,-1.06,224.12,349
01_m_26,4,24,1.78,125.21,80.64,349
01_m_26,4,24,2.19,-42.45,93.6,349
01_m_26,4,24,1.82,-49.52,80.19,349
01_m_26,4,56,4.5,-155.57,116.1,349
01_m_26,4,180,1.08,165.33,53.96,349
01_m_26,4,36,3.63,-14.33,102.01,349
01_m_26,4,20,1.5,-39.02,80.36,349
01_m_26,4,12,0.44,-7.61,39.04,349
01_m_26,4,16,1.04,175.85,69.73,349
01_m_26,4,80,19.53,137.05,262.89,349
01_m_26,4,36,4.87,137.63,134.83,349
01_m_26,4,24,1.97,90.73,83.96,349
01_m_26,4,88,25.13,-44.18,313.6,349
01_m_26,4,28,2.37,136.78,87.01,349
01_m_26,4,24,1.66,-44.21,73.17,349
01_m_26,4,76,23.26,139.37,349.4,349
01_m_26,4,20,1.13,122.44,57.76,349
01_m_26,4,120,23.76,-42.92,263.22,349
01_m_26,4,20,1.46,-40.14,75.68,349
01_m_26,4,168,0.89,120.53,49.6,349
01_m_26,4,20,1.16,179.01,56.73,349
01_m_26,4,20,1.33,90.72,71.22,349
01_m_26,4,16,0.67,-33.36,47.05,349
01_m_26,4,24,1.42,157.21,63.79,349
01_m_26,4,16,0.82,175.55,49.34,349
01_m_26,4,24,1.6,-37.36,70.02,349
01_m_26,4,8,0.21,0.49,40.07,349
01_m_26,4,176,2.73,125.86,55.99,349
01_m_26,4,12,0.38,-6.73,37.76,349
01_m_26,4,12,0.6,0.36,47.12,349
01_m_26,4,20,1.22,-27,65.3,349
01_m_26,4,8,0.16,-23.87,33.56,349
01_m_26,4,68,19.27,157.26,288.89,349
01_m_26,4,64,18.58,-24.92,296.41,349
01_m_26,4,20,1.28,-28.62,66.43,349
01_m_26,4,20,1.39,172,68.74,349
01_m_26,4,24,1.51,122.42,66.48,349
01_m_26,4,24,1.68,-34.73,72.17,349
01_m_26,4,16,1.02,-170.57,63.61,349
01_m_26,4,204,1.69,-22.29,31.93,349
01_m_26,4,16,0.93,-167.63,54.75,349
01_m_26,4,16,1.01,11.97,59.87,349
01_m_26,4,24,1.97,176.2,84.21,349
01_m_26,4,64,14.6,155.78,236.88,349
01_m_26,4,44,6.49,154.39,146.65,349
01_m_26,4,56,4.51,140.32,81.23,349
01_m_26,4,40,6.41,139.74,163.3,349
01_m_26,4,188,0.68,40.78,207.94,349
01_m_26,4,192,0.74,-51.96,234.03,349
01_m_26,4,32,3.91,-21.47,127.02,349
01_m_26,4,200,2.38,28.47,229.26,349
01_m_26,4,80,23.15,-38.64,305.89,349
01_m_26,4,16,0.78,1.08,45.58,349
01_m_26,4,212,1.14,112.35,55.71,349
01_m_26,4,20,1.24,1.36,63.04,349
01_m_26,4,96,23.47,152.29,285.23,349
01_m_26,4,24,1.31,10.18,55.19,349
01_m_26,4,48,8.85,138.72,195.94,349
01_m_26,4,60,11.06,-45.18,191.12,349
01_m_26,4,36,4.05,-23.88,112.48,349
01_m_26,4,56,9.66,-19.54,173.58,349
01_m_26,4,36,3.96,-7.09,109.89,349
01_m_26,4,16,0.92,-8.85,60.79,349
01_m_26,4,16,0.91,-68.74,62.04,349
01_m_26,4,188,2.72,158.16,48.9,349
01_m_26,4,32,2.66,-24.78,82.67,349
01_m_26,4,88,24.33,167.88,289.75,349
01_m_26,4,44,7.42,-2.39,168.16,349
01_m_26,4,64,18.74,-19.13,299.48,349
01_m_26,4,24,1.52,-26.28,64.21,349
01_m_26,4,44,5.69,33.32,133.84,349
01_m_26,4,40,3.68,134.39,92.37,349
01_m_26,4,48,7.26,-101.33,153.61,349
01_m_26,4,32,3.26,104.72,106.76,349
01_m_26,4,36,5.94,169.15,165.52,349
01_m_26,4,24,2.14,163.74,91.19,349
01_m_26,4,8,0.24,18.71,35.54,349
01_m_26,4,48,8.11,-49.63,179.18,349
01_m_26,4,32,2.84,131.92,91.05,349
01_m_26,4,24,2.16,105.22,93.96,349
01_m_26,4,24,1.65,-17.74,71.67,349
01_m_26,4,16,0.54,-86.22,36.82,349
01_m_26,4,196,15.18,140.98,276.79,349
01_m_26,4,40,5.83,-5.86,145.58,349
01_m_26,4,44,5.93,-52.54,142.47,349
01_m_26,4,48,6.69,-72.46,149.07,349
01_m_26,4,40,4.19,142.59,106.8,349
01_m_26,4,32,3.04,128.3,95.5,349
01_m_26,4,36,3.92,-171.55,108.2,349
01_m_26,4,180,5.02,-21.81,41.49,349
01_m_26,4,32,3.38,-29.32,105.71,349
01_m_26,4,24,1.62,-179.14,67.49,349
01_m_26,4,212,0.4,125.51,35.95,349
01_m_26,4,24,1.55,-25.12,67.63,349
01_m_26,4,24,2.56,152.63,106.6,349
01_m_26,4,232,0.05,-163.21,38.78,349
01_m_26,4,16,0.81,14.51,44.5,349
01_m_26,4,28,2.38,-26.49,85.83,349
01_m_26,4,48,5.51,155.19,124.98,349
01_m_26,4,28,2.72,-14.48,94.56,349
01_m_26,4,20,1.35,-166.92,67.31,349
01_m_26,4,12,0.31,-80.24,30.78,349
01_m_26,4,200,1.22,120.44,35.66,349
01_m_26,4,48,9.61,121.66,206.03,349
01_m_26,4,212,4,153.79,83.94,349
01_m_26,4,44,7.56,146.12,176.91,349
01_m_26,4,288,1.01,-65.38,142.52,349
01_m_26,4,20,1.05,-149.63,53.82,349
01_m_26,4,28,2.97,-91.94,105.09,349
01_m_26,4,28,2.04,80.16,75.76,349
01_m_26,4,24,2.2,-84.55,97.84,349
01_m_26,4,20,1.48,175.45,79.06,349
01_m_26,4,16,0.83,125.29,55.24,349
01_m_26,4,16,0.85,-36.69,55.34,349
01_m_26,4,20,0.67,120.78,39.5,349
01_m_26,4,212,1.04,7.56,63.45,349
01_m_26,4,20,1,118.13,55.52,349
01_m_26,4,16,0.72,-35.35,51.41,349
01_m_26,4,976,2.09,-65.25,262.87,349
01_m_26,4,24,1.87,146.83,85.19,349
01_m_26,4,16,0.91,174.09,53.01,349
